TotalCharges,tenure,MonthlyCharges,PaymentMethod_Electronic check,InternetService_Fiber optic,Contract_Two year,gender_Male,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,TechSupport_Yes,Contract_One year,OnlineBackup_Yes,SeniorCitizen,MultipleLines_Yes
1146.65,15,75.65,True,True,False,True,False,False,False,False,False,False,1,True
6081.4,64,94.25,True,True,False,True,False,True,True,False,False,True,1,True
1478.85,37,40.2,False,False,False,False,False,True,False,False,False,False,0,False
243.65,13,19.95,False,False,True,True,False,False,False,False,False,False,0,False
2633.95,49,55.35,True,False,False,True,True,True,True,False,True,False,0,True
4735.35,45,102.15,False,True,False,False,False,True,False,False,True,False,1,True
1247.75,18,71.1,True,True,False,False,False,True,False,False,False,False,0,False
74.7,1,74.7,True,True,False,True,False,True,False,False,False,False,1,True
3794.5,68,54.1,False,False,True,True,True,True,True,False,False,False,0,False
1008.7,54,19.65,False,False,True,True,False,False,False,False,False,False,0,False
2130.55,23,88.45,False,True,False,False,False,True,True,False,False,True,1,False
1313.55,17,76.65,True,True,False,True,False,True,False,False,False,False,0,False
5727.15,71,80.4,False,False,True,True,True,False,True,True,False,True,0,True
1372.9,67,19.25,False,False,True,False,False,True,True,False,False,False,0,False
1203.9,14,84.8,True,True,False,False,False,True,True,False,False,False,0,True
25.8,1,25.8,False,False,False,False,False,True,False,False,False,False,1,False
1215.1,63,19.5,False,False,True,False,False,False,False,False,False,False,0,False
2877.05,41,68.6,True,False,False,False,False,True,False,True,True,False,0,True
1579.7,17,92.6,True,True,False,False,False,False,True,False,False,False,0,True
5514.95,56,100.55,True,True,False,True,True,True,True,False,True,False,0,True
96.1,5,20.55,False,False,False,False,False,False,False,False,False,False,0,False
72.4,2,42.6,True,False,False,False,True,True,False,False,False,True,0,False
55.25,3,19.6,False,False,False,False,False,True,True,False,False,False,0,False
2443.3,37,67.45,True,False,False,True,True,False,False,True,True,True,0,True
1970.5,29,68.85,False,False,False,False,True,True,False,False,False,True,0,False
335.4,8,43.55,False,False,False,True,False,False,False,False,False,False,0,False
7002.95,63,109.85,False,True,False,False,False,True,False,True,False,True,0,True
158.95,7,20.65,False,False,False,False,False,False,True,False,False,False,0,False
293.15,3,95.4,True,True,False,False,False,False,False,False,False,True,0,False
1493.75,72,21.0,False,False,True,True,False,False,True,False,False,False,0,False
1093.4,19,56.2,True,False,False,False,False,True,False,False,False,False,0,False
1057.85,59,18.4,False,False,True,False,False,False,True,False,False,False,0,False
190.05,2,90.0,False,True,False,True,False,False,True,True,False,False,0,False
882.55,35,25.75,True,False,False,False,False,True,True,False,False,False,0,True
300.4,14,19.6,False,False,False,True,False,False,False,False,False,False,0,False
1025.95,14,75.35,True,True,False,False,False,False,False,False,False,False,0,False
1436.95,69,19.8,False,False,True,False,False,False,True,False,False,False,0,False
475.0,7,64.2,True,False,False,True,True,False,True,True,False,True,1,True
5388.15,69,75.75,False,False,True,True,True,True,True,True,False,True,0,False
5730.15,72,78.95,True,False,True,False,False,True,True,True,False,True,0,True
819.55,8,100.85,True,True,False,True,False,False,False,False,False,True,0,True
217.1,4,50.3,True,False,False,False,True,False,True,False,False,False,0,False
4896.35,63,80.3,False,True,False,True,False,True,True,False,False,True,0,False
1434.1,72,19.85,False,False,True,True,False,False,False,False,False,False,0,False
937.1,46,21.1,True,False,True,False,False,True,False,False,False,False,0,False
330.15,5,69.95,True,True,False,False,False,False,True,False,False,False,0,False
1474.9,30,50.0,False,False,False,True,False,True,True,False,False,False,0,False
6536.5,63,104.75,False,True,True,True,False,True,False,False,False,True,0,True
1128.1,60,19.85,False,False,True,False,False,False,False,False,False,False,0,False
6873.75,63,107.5,True,True,False,False,False,True,True,False,True,True,0,True
2199.05,25,85.9,True,True,False,True,False,False,True,True,False,False,0,False
45.85,1,45.85,False,False,False,True,False,True,False,False,False,False,0,False
457.1,6,80.8,True,True,False,True,False,True,True,False,False,False,1,True
566.5,22,25.25,False,False,True,True,False,False,False,False,False,False,0,True
2471.6,31,80.55,False,False,True,False,False,False,True,True,False,True,0,True
3107.3,39,81.5,False,True,False,False,False,True,True,True,False,False,0,False
518.3,26,20.9,False,False,False,True,False,False,False,False,False,False,0,False
5769.75,53,106.1,False,True,False,False,True,True,True,False,True,True,0,False
91.7,1,91.7,True,True,False,False,False,False,False,True,False,True,0,False
832.3,12,67.25,True,False,False,True,True,True,False,True,False,True,0,True
1555.65,16,95.6,False,True,False,False,False,True,False,False,False,True,0,True
45.3,2,20.35,False,False,False,False,False,False,False,False,False,False,0,False
1790.6,39,45.05,False,False,False,True,True,False,False,True,True,False,0,False
74.95,1,74.95,True,True,False,True,False,True,False,False,False,False,0,True
246.6,7,34.65,False,False,False,False,True,False,True,True,False,False,0,False
261.65,4,69.35,True,True,False,True,False,False,False,False,False,False,1,False
898.35,10,95.35,True,True,False,True,False,True,False,False,False,False,1,True
4509.5,55,81.55,True,True,False,False,False,True,False,False,False,True,0,False
5480.25,72,75.4,False,False,True,True,False,True,True,False,False,True,0,False
653.15,10,67.8,False,False,False,False,False,True,True,False,False,False,0,False
1183.05,11,111.4,True,True,False,True,False,True,False,True,False,True,1,True
639.45,15,46.3,True,False,False,False,False,False,True,False,False,False,0,False
478.75,23,20.4,False,False,True,False,False,False,True,False,False,False,0,False
20.05,1,20.05,False,False,False,True,False,False,False,False,False,False,0,False
127.1,3,45.0,True,False,False,False,False,False,False,False,False,False,1,False
4391.45,47,96.1,True,True,False,True,True,True,True,False,True,True,0,False
270.6,15,19.65,False,False,False,False,False,False,False,False,True,False,0,False
6710.5,66,99.5,True,True,False,True,False,False,False,False,False,True,0,False
3975.9,68,60.65,False,False,False,False,False,True,True,True,True,True,1,False
1704.95,17,98.6,False,True,False,False,False,False,True,True,True,False,0,False
415.95,7,59.5,False,False,False,False,False,True,False,True,False,False,0,False
950.2,12,80.45,True,True,False,True,False,True,True,False,False,False,1,False
1497.05,21,71.7,False,False,False,False,False,False,True,False,True,True,1,True
780.15,21,36.0,False,False,False,True,False,True,False,True,False,True,0,False
3512.15,56,65.2,False,False,False,False,True,False,True,False,True,False,0,True
273.25,6,48.95,False,False,False,False,False,True,True,False,False,False,0,True
3517.9,65,53.5,False,False,True,False,False,True,False,False,False,True,1,False
3375.9,42,80.45,False,False,False,True,True,False,True,True,True,False,0,True
7508.55,68,109.05,False,True,True,False,True,True,True,True,False,False,0,True
1245.05,48,26.3,False,False,True,True,False,False,True,False,False,False,0,True
5347.95,50,106.8,True,True,False,False,False,True,False,True,True,True,1,True
493.65,7,64.95,True,False,False,False,False,True,False,False,False,True,1,False
1263.85,63,19.35,True,False,True,False,False,False,True,False,False,False,0,False
385.55,17,21.1,False,False,False,True,False,False,False,False,False,False,0,False
3384.0,42,77.95,False,True,False,False,False,True,True,False,False,False,0,False
84.2,4,18.85,False,False,False,True,False,False,True,False,False,False,0,False
1638.7,62,26.0,False,False,True,False,False,False,False,False,False,False,0,True
165.4,2,74.7,True,True,False,True,False,True,False,False,False,True,1,False
120.25,2,70.35,True,True,False,False,False,True,True,False,False,False,0,False
4473.45,48,96.9,False,True,True,True,True,True,True,False,False,True,0,True
520.55,27,19.55,False,False,True,True,False,False,True,False,False,False,0,False
5717.85,70,80.4,False,False,True,False,False,True,True,True,False,True,0,False
88.8,1,88.8,True,True,False,True,False,True,False,False,False,False,1,True
4312.5,46,94.65,True,True,False,True,False,True,True,False,True,True,0,True
2755.35,30,90.25,True,True,False,True,False,True,False,False,False,False,0,False
994.55,15,64.65,False,False,False,False,True,True,False,False,False,False,0,True
6511.25,69,95.75,False,True,False,True,False,False,True,False,True,True,0,True
1218.65,65,19.55,False,False,True,True,False,True,False,False,False,False,0,False
7447.7,72,104.1,False,True,True,True,True,True,True,True,False,False,1,False
1169.35,13,89.05,False,True,False,True,False,True,True,True,False,True,1,False
279.5,17,20.1,False,False,False,True,False,True,False,False,True,False,0,False
5720.35,51,111.55,True,True,False,True,True,True,True,True,True,False,0,True
3121.45,51,60.5,False,False,True,True,True,False,True,True,False,True,0,False
6468.6,72,90.95,False,False,True,False,True,True,True,True,False,True,0,True
5918.8,67,87.4,True,True,False,True,False,False,True,False,True,True,0,True
675.6,34,19.7,False,False,False,True,False,False,False,False,False,False,0,False
3521.7,67,50.95,False,False,True,True,True,True,True,True,False,True,0,False
923.1,49,20.05,False,False,False,False,False,True,True,False,True,False,0,False
1110.35,53,19.4,False,False,True,True,False,True,True,False,False,False,0,False
1611.65,27,59.45,True,False,False,True,False,False,False,True,False,False,0,True
2293.6,23,94.75,True,True,False,False,False,True,False,False,False,True,1,False
5553.25,69,81.5,False,False,True,True,True,True,False,True,False,True,0,True
44.75,2,29.05,False,False,False,False,False,False,True,True,False,False,0,False
3029.1,35,86.45,True,True,False,False,False,True,False,False,False,False,0,True
3231.05,46,70.6,False,False,False,False,True,False,True,True,True,True,0,False
5129.45,54,97.2,False,True,True,False,False,True,False,False,False,True,0,True
5508.35,56,98.25,True,True,False,False,False,True,True,False,True,True,0,True
655.9,9,75.75,False,True,False,False,False,True,True,False,False,False,0,False
1191.2,20,59.2,False,False,False,True,True,False,False,True,False,False,0,True
866.4,11,75.9,False,True,False,True,False,True,False,False,False,True,0,False
2627.2,30,90.05,True,True,False,False,False,True,True,False,False,True,1,True
4741.45,68,70.95,False,False,True,True,True,False,True,False,False,True,0,False
4009.2,38,102.6,True,True,False,True,False,True,True,False,False,True,1,True
1463.45,17,85.35,False,True,False,False,True,True,True,False,False,False,1,True
5082.8,48,106.1,False,True,False,True,False,True,False,False,True,True,0,True
43.8,1,43.8,True,False,False,False,False,False,False,False,False,False,0,False
3707.6,63,59.0,True,False,True,True,True,False,True,False,False,True,0,False
220.45,3,69.95,True,False,False,False,False,True,False,False,True,False,0,False
1133.7,48,24.35,False,False,False,False,False,False,False,False,True,False,0,True
1983.15,66,29.45,False,False,False,True,False,False,False,True,True,False,0,False
5746.75,68,84.4,False,True,True,False,False,True,True,False,False,True,0,True
770.6,17,45.05,True,False,False,True,False,True,False,False,False,False,1,False
134.05,7,20.65,False,False,False,False,False,False,True,False,True,False,0,False
6230.1,72,87.1,False,False,True,True,True,True,True,True,False,True,0,True
573.05,29,19.85,False,False,False,False,False,False,True,False,False,False,0,False
3419.3,37,90.35,True,True,False,True,False,True,True,True,False,False,0,False
3587.25,34,109.8,False,True,False,False,True,True,False,False,False,True,0,True
3541.35,42,84.65,True,True,False,False,False,True,False,False,False,False,1,True
3801.3,59,65.5,False,False,False,False,True,False,True,True,True,True,0,True
868.5,11,79.5,False,True,False,True,False,True,True,False,False,False,0,False
4859.1,60,80.95,True,True,False,True,True,True,True,False,False,False,1,True
1439.35,27,56.15,False,False,False,False,False,True,False,True,False,True,0,False
85.8,1,85.8,False,True,False,False,False,False,False,False,False,False,0,True
79.1,1,79.1,True,True,False,True,False,True,False,False,False,False,1,False
592.75,17,34.4,False,False,False,True,True,False,True,False,False,False,0,False
1185.95,58,20.75,False,False,True,True,False,False,True,False,False,False,0,False
18.8,1,18.8,False,False,False,True,False,False,True,False,True,False,0,False
134.5,3,44.3,False,False,False,False,False,False,True,False,False,False,0,False
4921.2,53,90.8,True,True,False,False,True,False,False,False,False,True,0,True
901.25,35,25.6,True,False,False,True,False,True,False,False,False,False,0,True
5341.8,50,105.95,False,True,False,True,True,False,True,False,False,False,0,True
4859.95,68,70.8,False,False,True,True,False,False,True,True,False,True,0,True
1139.2,47,25.4,True,False,False,True,False,False,True,False,False,False,0,True
7082.45,65,108.8,False,True,False,False,False,True,True,False,False,True,1,True
324.6,5,69.75,True,True,False,True,False,True,False,False,False,False,0,False
4812.75,51,94.65,True,True,False,True,False,True,True,False,False,False,0,True
4399.5,46,96.05,False,True,False,False,False,False,False,False,False,False,0,True
663.55,9,76.85,True,True,False,False,False,True,False,False,False,False,0,True
